tick,hand_id,phase,grasp_state,vessel_proximity,ring_tension,support_polygon_margin,balance_state,tip_force_scalar,bimanual_cumulative_force,estop_state,collision_state,q_arm_1,q_arm_2,q_arm_3,q_arm_4,q_arm_5,q_arm_6,q_arm_7,finger_force_1,finger_force_2,finger_force_3,finger_force_4,finger_force_5,ee_pos_x,ee_pos_y,ee_pos_z
361,R,1,tripod,7.807,0.0,38.976,stable,2.9834,5.9668,armed,clear,0.00409,0.10642,0.2057,0.30217,0.40077,0.50797,0.60422,0.5985,0.5839,0.692,0.5436,0.5654,15.148,-28.523,-41.461
362,L,1,tripod,9.422,0.0,38.987,stable,2.5272,5.0544,armed,clear,0.00417,0.10654,0.20934,0.30487,0.4009,0.50529,0.60612,0.5666,0.4186,0.4066,0.5074,0.628,16.38,-28.406,-41.7
362,R,1,tripod,6.25,0.0,39.132,stable,2.4841,4.9682,armed,clear,0.00746,0.10402,0.20989,0.30568,0.40131,0.5092,0.6042,0.4574,0.5247,0.5776,0.4195,0.5049,16.828,-28.024,-40.842
363,L,1,tripod,8.141,0.0,39.423,stable,2.7375,5.475,armed,clear,0.00823,0.10055,0.20175,0.30747,0.40593,0.50552,0.6014,0.5739,0.4098,0.6193,0.5896,0.5449,16.983,-28.527,-41.808
363,R,1,tripod,6.395,0.0,38.12,stable,2.4621,4.9242,armed,clear,0.00983,0.10418,0.20929,0.30422,0.40564,0.5096,0.60289,0.4071,0.496,0.4429,0.5225,0.5936,16.982,-28.009,-40.08
364,L,1,tripod,6.962,0.0,41.01,stable,2.6054,5.2108,armed,clear,0.0097,0.10916,0.2078,0.30933,0.40157,0.50791,0.60037,0.4906,0.5354,0.4934,0.6687,0.4173,16.625,-28.729,-40.208
364,R,1,tripod,7.045,0.0,40.125,stable,2.8881,5.7762,armed,clear,0.0069,0.10384,0.20302,0.30032,0.40579,0.50253,0.60063,0.5028,0.5315,0.551,0.6129,0.6899,15.201,-29.904,-40.613
365,L,1,tripod,9.843,0.0,38.678,stable,2.711,5.422,armed,clear,0.00616,0.10349,0.20611,0.30934,0.40316,0.50091,0.6,0.5061,0.4531,0.5388,0.631,0.582,16.331,-29.574,-40.912
365,R,1,tripod,6.423,0.0,38.844,stable,3.1006,6.2012,armed,clear,0.00701,0.10158,0.20179,0.30789,0.40461,0.50738,0.60953,0.5514,0.6994,0.6749,0.6464,0.5285,16.885,-29.701,-41.578
366,L,1,tripod,6.653,0.0,41.543,stable,2.7169,5.4338,armed,clear,0.00534,0.10498,0.20445,0.30795,0.40723,0.50236,0.60387,0.4814,0.6832,0.4702,0.6635,0.4186,15.77,-29.899,-41.124
366,R,1,tripod,8.023,0.0,39.415,stable,2.698,5.396,armed,clear,0.0079,0.10641,0.20479,0.30475,0.40392,0.50158,0.60116,0.4999,0.6419,0.5263,0.6051,0.4248,15.032,-28.263,-40.61
367,L,1,tripod,8.905,0.0,42.417,stable,2.718,5.436,armed,clear,0.00069,0.10839,0.20781,0.30831,0.40124,0.50704,0.60106,0.408,0.669,0.4577,0.6951,0.4882,16.738,-28.855,-40.004
367,R,1,tripod,8.962,0.0,40.402,stable,2.7734,5.5468,armed,clear,0.00787,0.10445,0.20478,0.30168,0.40329,0.50582,0.6004,0.6145,0.5863,0.4361,0.4489,0.6876,16.627,-28.755,-40.666
368,L,1,tripod,7.372,0.0,42.293,stable,2.5633,5.1266,armed,clear,0.00795,0.10477,0.20093,0.30748,0.40903,0.50445,0.60442,0.5309,0.6159,0.4764,0.4106,0.5295,16.29,-28.885,-41.391
368,R,1,tripod,9.641,0.0,38.649,stable,2.4886,4.9772,armed,clear,0.00973,0.10346,0.20333,0.30004,0.40721,0.50718,0.60029,0.6553,0.4366,0.407,0.5026,0.4871,15.304,-28.408,-41.761
369,L,1,tripod,8.009,0.0,41.951,stable,3.0159,6.0318,armed,clear,0.00254,0.10856,0.20987,0.30309,0.40861,0.50709,0.60336,0.6128,0.5853,0.6158,0.5467,0.6553,16.117,-28.794,-41.539
369,R,1,tripod,6.306,0.0,38.701,stable,2.7157,5.4314,armed,clear,0.00094,0.10971,0.20172,0.30073,0.4093,0.50926,0.60162,0.5726,0.5852,0.5589,0.505,0.494,16.85,-29.292,-40.146
370,L,1,tripod,6.233,0.0,38.228,stable,2.9124,5.8248,armed,clear,0.00715,0.10702,0.20217,0.30012,0.40014,0.5051,0.60578,0.639,0.4515,0.68,0.4792,0.6627,15.096,-29.577,-40.052
370,R,1,tripod,8.077,0.0,42.061,stable,2.438,4.876,armed,clear,0.0072,0.10193,0.20512,0.3049,0.40592,0.50848,0.60585,0.4379,0.4201,0.4242,0.6391,0.5167,16.21,-29.088,-40.702
371,L,1,tripod,8.456,0.0,40.505,stable,3.151,6.302,armed,clear,0.0004,0.10762,0.21,0.30529,0.40971,0.50009,0.60683,0.6816,0.5867,0.62,0.6082,0.6545,15.357,-29.003,-42.0
371,R,1,tripod,8.534,0.0,41.892,stable,3.0263,6.0526,armed,clear,0.00518,0.10115,0.20135,0.30715,0.40158,0.50018,0.6089,0.4769,0.6851,0.5726,0.6422,0.6495,15.818,-28.593,-41.381
372,L,1,tripod,7.017,0.0,41.304,stable,3.1528,6.3056,armed,clear,0.00465,0.10094,0.20177,0.30377,0.40852,0.50281,0.60255,0.6139,0.6197,0.6469,0.6894,0.5829,16.033,-28.57,-41.086
372,R,1,tripod,6.968,0.0,41.81,stable,2.9506,5.9012,armed,clear,0.00183,0.10914,0.20943,0.30171,0.40518,0.5044,0.60978,0.4894,0.6768,0.6641,0.5222,0.5981,15.348,-29.086,-41.35
373,L,1,tripod,7.131,0.0,40.305,stable,2.6367,5.2734,armed,clear,0.00964,0.10934,0.2066,0.30316,0.40401,0.50486,0.60124,0.5099,0.4499,0.5327,0.5483,0.5959,16.148,-28.267,-41.074
373,R,1,tripod,6.375,0.0,42.661,stable,2.5431,5.0862,armed,clear,0.00495,0.10138,0.20165,0.30094,0.40171,0.50178,0.60881,0.5715,0.4743,0.4522,0.6426,0.4025,15.709,-28.967,-40.819
374,L,1,tripod,9.191,0.0,40.965,stable,2.7144,5.4288,armed,clear,0.00265,0.10979,0.20391,0.30497,0.4083,0.50522,0.60178,0.4497,0.5103,0.6359,0.5617,0.5568,15.35,-29.009,-40.604
374,R,1,tripod,6.51,0.0,38.268,stable,2.8967,5.7934,armed,clear,0.00343,0.10243,0.20871,0.30518,0.40173,0.50967,0.60863,0.5622,0.5372,0.583,0.5447,0.6696,16.704,-28.063,-40.303
375,L,1,tripod,8.667,0.0,42.366,stable,2.1832,4.3664,armed,clear,0.00778,0.10939,0.20224,0.30052,0.40158,0.50402,0.60628,0.5202,0.4219,0.4175,0.4047,0.4189,15.31,-29.201,-40.247
375,R,1,tripod,8.79,0.0,38.542,stable,2.7326,5.4652,armed,clear,0.00436,0.10163,0.20314,0.30422,0.40309,0.50845,0.60323,0.5886,0.4638,0.4416,0.5987,0.6399,15.989,-29.873,-41.33
376,L,1,tripod,8.66,0.0,40.022,stable,2.6385,5.277,armed,clear,0.00074,0.10976,0.20232,0.30072,0.4046,0.50926,0.609,0.6306,0.5515,0.4091,0.5875,0.4598,16.3,-29.594,-40.82
376,R,1,tripod,7.016,0.0,41.061,stable,2.9374,5.8748,armed,clear,0.00857,0.10162,0.20656,0.30471,0.40514,0.50621,0.60016,0.5693,0.5718,0.5007,0.674,0.6216,16.257,-29.859,-41.137
377,L,1,tripod,7.955,0.0,40.64,stable,2.7725,5.545,armed,clear,0.00093,0.10288,0.20093,0.30083,0.40349,0.50067,0.60326,0.4952,0.5535,0.559,0.6235,0.5413,16.85,-29.036,-40.122
377,R,1,tripod,7.834,0.0,41.388,stable,2.7283,5.4566,armed,clear,0.00039,0.10822,0.20206,0.30308,0.40093,0.50925,0.60373,0.6204,0.6957,0.481,0.4595,0.4717,15.427,-29.045,-41.252
378,L,1,tripod,8.666,0.0,42.816,stable,2.7725,5.545,armed,clear,0.00014,0.10184,0.20962,0.30621,0.40009,0.50401,0.60708,0.5338,0.6625,0.4055,0.5548,0.6159,15.913,-28.315,-41.111
378,R,1,tripod,9.968,0.0,38.645,stable,2.8969,5.7938,armed,clear,0.00719,0.10852,0.20255,0.30547,0.40028,0.50696,0.60573,0.441,0.6456,0.6814,0.5854,0.5435,16.465,-28.519,-41.631
379,L,1,tripod,9.859,0.0,39.661,stable,2.4373,4.8746,armed,clear,0.00608,0.10118,0.2023,0.302,0.40709,0.50444,0.60406,0.4097,0.6292,0.5074,0.4012,0.4898,15.141,-28.27,-41.658
379,R,1,tripod,9.6,0.0,39.768,stable,2.5918,5.1836,armed,clear,0.00741,0.10155,0.20657,0.30551,0.40413,0.50894,0.60893,0.5331,0.5608,0.4147,0.4883,0.5949,16.315,-28.365,-41.913
380,L,1,tripod,8.569,0.0,40.485,stable,2.9496,5.8992,armed,clear,0.00608,0.10747,0.20237,0.30565,0.40334,0.50511,0.60492,0.457,0.5459,0.6547,0.6719,0.6201,16.752,-28.969,-40.343
380,R,1,tripod,6.636,0.0,40.371,stable,2.5641,5.1282,armed,clear,0.00577,0.10395,0.20384,0.3029,0.40153,0.50829,0.60602,0.6116,0.4733,0.4357,0.6289,0.4146,16.707,-29.882,-41.354
381,L,1,tripod,6.696,0.0,40.733,stable,2.9227,5.8454,armed,clear,0.00214,0.10275,0.2087,0.30976,0.40161,0.5033,0.60285,0.5187,0.6586,0.6534,0.6876,0.4044,15.437,-28.319,-41.665
381,R,1,tripod,8.893,0.0,39.889,stable,2.9857,5.9714,armed,clear,0.00924,0.10951,0.20204,0.30958,0.40924,0.50567,0.60794,0.605,0.6724,0.4861,0.6915,0.5307,16.76,-29.409,-40.143
382,L,1,tripod,7.592,0.0,41.786,stable,3.0256,6.0512,armed,clear,0.00832,0.10471,0.20845,0.30114,0.40956,0.50476,0.60272,0.5083,0.6264,0.589,0.6391,0.6628,15.145,-28.174,-41.062
382,R,1,tripod,7.219,0.0,38.343,stable,2.8881,5.7762,armed,clear,0.00182,0.10953,0.20754,0.30078,0.40273,0.50858,0.60193,0.6093,0.6902,0.4034,0.6869,0.4983,15.767,-29.605,-41.158
383,L,1,tripod,7.851,0.0,42.557,stable,2.6304,5.2608,armed,clear,0.00018,0.10237,0.20202,0.30467,0.40844,0.50858,0.60507,0.6949,0.559,0.5003,0.4348,0.4414,15.735,-28.445,-40.682
383,R,1,tripod,8.839,0.0,40.433,stable,2.5397,5.0794,armed,clear,0.00575,0.10701,0.20752,0.30004,0.40782,0.50702,0.60296,0.5472,0.4529,0.5149,0.5149,0.5098,15.083,-28.859,-41.102
384,L,1,tripod,6.102,0.0,39.28,stable,2.5925,5.185,armed,clear,0.00078,0.10767,0.20061,0.30272,0.40624,0.50937,0.60041,0.6506,0.4801,0.51,0.5303,0.4215,15.854,-29.305,-40.211
384,R,1,tripod,7.453,0.0,40.406,stable,2.6797,5.3594,armed,clear,0.00506,0.10004,0.20856,0.3072,0.40286,0.50507,0.60844,0.4869,0.6334,0.612,0.493,0.4544,16.587,-28.708,-41.284
385,L,1,tripod,8.209,0.0,38.531,stable,2.4322,4.8644,armed,clear,0.00106,0.10572,0.20015,0.303,0.40991,0.50829,0.60518,0.4202,0.4932,0.5083,0.434,0.5765,15.696,-28.148,-40.369
385,R,1,tripod,9.279,0.0,39.474,stable,2.7957,5.5914,armed,clear,0.0047,0.10316,0.20986,0.30675,0.40286,0.50717,0.60073,0.6833,0.4574,0.5621,0.4673,0.6256,15.611,-29.624,-40.933
386,L,1,tripod,7.094,0.0,39.234,stable,2.514,5.028,armed,clear,0.00698,0.10808,0.20029,0.30561,0.40472,0.50725,0.60109,0.476,0.5183,0.5033,0.4405,0.5759,16.482,-29.751,-41.895
386,R,1,tripod,8.295,0.0,40.427,stable,2.8593,5.7186,armed,clear,0.00959,0.10228,0.20667,0.30121,0.40702,0.50022,0.60803,0.6814,0.5359,0.4249,0.5581,0.659,15.314,-28.725,-41.607
387,L,1,tripod,9.603,0.0,38.554,stable,2.6369,5.2738,armed,clear,0.00782,0.10001,0.20776,0.30576,0.40472,0.50021,0.60335,0.482,0.476,0.613,0.4203,0.6456,15.27,-28.989,-40.438
387,R,1,tripod,8.428,0.0,40.625,stable,2.8152,5.6304,armed,clear,0.00819,0.10223,0.20049,0.30077,0.40796,0.50825,0.60842,0.6864,0.4008,0.6724,0.4025,0.6531,16.316,-28.743,-41.469
388,L,1,tripod,8.125,0.0,39.394,stable,2.7639,5.5278,armed,clear,0.00485,0.10304,0.2098,0.3043,0.40802,0.50138,0.60829,0.4729,0.6075,0.5994,0.4062,0.6779,16.182,-28.906,-40.098
388,R,1,tripod,6.748,0.0,40.977,stable,3.0068,6.0136,armed,clear,0.0003,0.10524,0.20253,0.3036,0.40677,0.50667,0.60195,0.4467,0.6981,0.6459,0.6136,0.6025,16.227,-28.278,-41.154
389,L,1,tripod,6.796,0.0,38.036,stable,2.6178,5.2356,armed,clear,0.00812,0.10974,0.20148,0.30941,0.40321,0.50986,0.60641,0.6301,0.4123,0.5378,0.6001,0.4375,16.387,-29.921,-41.183
389,R,1,tripod,6.534,0.0,39.731,stable,3.0291,6.0582,armed,clear,0.00705,0.1046,0.20097,0.30014,0.40609,0.50334,0.60019,0.6447,0.6878,0.6214,0.5859,0.4893,15.868,-29.775,-41.947
390,L,1,tripod,7.901,0.0,40.975,stable,2.9658,5.9316,armed,clear,0.00162,0.10516,0.2055,0.30678,0.40924,0.50232,0.60087,0.6569,0.6414,0.6931,0.4443,0.5301,16.917,-29.377,-41.811
390,R,1,tripod,6.268,0.0,40.571,stable,2.7241,5.4482,armed,clear,0.00273,0.10982,0.20971,0.30345,0.40358,0.50648,0.60108,0.6091,0.529,0.5893,0.5872,0.4095,16.954,-29.084,-41.764
391,L,1,tripod,7.806,0.0,40.771,stable,2.5099,5.0198,armed,clear,0.00123,0.10391,0.20053,0.30308,0.40332,0.50592,0.60567,0.5688,0.4087,0.5794,0.5052,0.4478,15.618,-29.113,-40.174
391,R,1,tripod,8.396,0.0,39.922,stable,2.6618,5.3236,armed,clear,0.00832,0.10639,0.20853,0.30884,0.40092,0.50221,0.60341,0.4582,0.5941,0.6221,0.5435,0.4439,15.126,-28.4,-41.56
392,L,1,tripod,9.349,0.0,39.337,stable,2.6838,5.3676,armed,clear,0.0086,0.1089,0.20154,0.30259,0.40552,0.50777,0.60099,0.5677,0.561,0.4179,0.6976,0.4396,15.553,-29.528,-40.939
392,R,1,tripod,9.397,0.0,38.674,stable,3.1788,6.3576,armed,clear,0.00151,0.10531,0.20135,0.30445,0.408,0.50728,0.60009,0.6938,0.5953,0.6033,0.6074,0.679,15.206,-29.332,-41.853
393,L,1,tripod,8.059,0.0,41.477,stable,2.5125,5.025,armed,clear,0.00676,0.10382,0.20073,0.30914,0.40969,0.50157,0.60378,0.672,0.4053,0.4597,0.467,0.5085,15.784,-28.072,-41.983
393,R,1,tripod,8.283,0.0,39.39,stable,2.6935,5.387,armed,clear,0.00428,0.10682,0.20623,0.30666,0.40495,0.5097,0.60218,0.411,0.6576,0.6644,0.5413,0.4192,15.895,-28.533,-41.021
394,L,1,tripod,7.033,0.0,41.945,stable,2.892,5.784,armed,clear,0.00916,0.10736,0.20274,0.30129,0.40235,0.50718,0.60401,0.5603,0.513,0.5705,0.6315,0.6167,16.942,-29.255,-41.055
394,R,1,tripod,6.226,0.0,40.157,stable,2.9038,5.8076,armed,clear,0.0058,0.10897,0.20472,0.30189,0.40297,0.5023,0.60166,0.4821,0.5992,0.6373,0.5584,0.6268,15.161,-28.712,-41.792
395,L,1,tripod,7.61,0.0,42.284,stable,3.0266,6.0532,armed,clear,0.00752,0.10965,0.20002,0.30129,0.40758,0.50418,0.60219,0.5596,0.6629,0.6276,0.6647,0.5118,15.771,-29.665,-41.015
395,R,1,tripod,6.354,0.0,40.024,stable,2.5146,5.0292,armed,clear,0.00844,0.10887,0.2035,0.30391,0.4064,0.50531,0.60763,0.4449,0.5664,0.428,0.6634,0.4119,15.236,-28.894,-41.658
396,L,1,tripod,7.679,0.0,42.846,stable,2.7181,5.4362,armed,clear,0.00693,0.10324,0.20278,0.30268,0.40167,0.50197,0.60282,0.6648,0.4698,0.5184,0.5219,0.5432,16.123,-28.028,-40.759
396,R,1,tripod,6.936,0.0,42.811,stable,2.672,5.344,armed,clear,0.00022,0.10976,0.20001,0.30527,0.40561,0.5,0.60892,0.465,0.4474,0.6555,0.6028,0.5013,16.029,-29.09,-40.589
397,L,1,tripod,6.873,0.0,41.856,stable,2.8013,5.6026,armed,clear,0.00152,0.10117,0.2031,0.30948,0.40505,0.50831,0.60981,0.583,0.4418,0.4866,0.6832,0.6067,15.44,-29.401,-41.017
397,R,1,tripod,8.367,0.0,40.736,stable,3.102,6.204,armed,clear,0.00483,0.10319,0.20597,0.30812,0.40573,0.50086,0.60245,0.6631,0.6679,0.6414,0.5452,0.5844,15.485,-29.464,-41.653
398,L,1,tripod,8.087,0.0,38.369,stable,3.0281,6.0562,armed,clear,0.00216,0.10376,0.20215,0.30876,0.40272,0.50414,0.60556,0.6091,0.5334,0.6065,0.6406,0.6385,15.857,-29.654,-40.06
398,R,1,tripod,8.52,0.0,39.184,stable,2.5569,5.1138,armed,clear,0.004,0.1089,0.20091,0.30502,0.40641,0.50143,0.60122,0.4167,0.6502,0.4367,0.5983,0.455,15.875,-28.391,-40.218
399,L,1,tripod,8.285,0.0,38.786,stable,2.7907,5.5814,armed,clear,0.00834,0.10445,0.20654,0.30865,0.40967,0.50449,0.60336,0.4531,0.6466,0.5766,0.4281,0.6863,15.02,-28.817,-41.651
399,R,1,tripod,6.785,0.0,42.335,stable,2.728,5.456,armed,clear,0.00779,0.1026,0.20779,0.30376,0.40412,0.50667,0.60821,0.4871,0.4588,0.6657,0.5027,0.6137,16.667,-29.097,-41.122
400,L,1,tripod,6.388,0.0,42.86,stable,2.4979,4.9958,armed,clear,0.00391,0.10188,0.20365,0.30046,0.40304,0.5079,0.60528,0.4525,0.4625,0.6301,0.4264,0.5264,16.009,-28.71,-40.078
400,R,1,tripod,8.51,0.0,40.179,stable,2.8576,5.7152,armed,clear,0.00265,0.10363,0.20495,0.30376,0.40703,0.50027,0.60476,0.4784,0.676,0.6963,0.5322,0.4747,15.054,-29.397,-41.913
401,L,1,tripod,6.048,0.0,38.529,stable,3.1744,6.3488,armed,clear,0.00012,0.10355,0.20518,0.30782,0.40424,0.50175,0.60406,0.6858,0.5874,0.6347,0.6778,0.5887,16.479,-29.345,-41.594
401,R,1,tripod,6.936,0.0,39.357,stable,2.8224,5.6448,armed,clear,0.00426,0.10207,0.2012,0.30909,0.40198,0.50747,0.6014,0.6255,0.5484,0.4547,0.6081,0.5857,15.956,-28.704,-40.553
402,L,1,tripod,9.108,0.0,38.99,stable,2.6615,5.323,armed,clear,0.0052,0.10256,0.20806,0.30211,0.40066,0.50678,0.60049,0.5172,0.4936,0.6756,0.4598,0.5153,16.636,-28.032,-40.412
402,R,1,tripod,8.675,0.0,40.339,stable,2.771,5.542,armed,clear,0.00894,0.10821,0.20153,0.30418,0.40284,0.5053,0.60127,0.4973,0.6175,0.4673,0.5901,0.5988,15.471,-28.089,-41.361
403,L,1,tripod,6.79,0.0,40.671,stable,2.844,5.688,armed,clear,0.0071,0.10939,0.20878,0.30303,0.40551,0.50226,0.60945,0.5874,0.4988,0.6758,0.6384,0.4436,16.319,-28.027,-41.195
403,R,1,tripod,6.915,0.0,38.476,stable,2.5634,5.1268,armed,clear,0.00085,0.10245,0.20623,0.30328,0.40803,0.5003,0.60907,0.4089,0.462,0.6207,0.5458,0.526,15.28,-28.893,-41.624
404,L,1,tripod,7.502,0.0,39.203,stable,2.5502,5.1004,armed,clear,0.00719,0.10182,0.20942,0.30956,0.40302,0.50245,0.60853,0.6541,0.4561,0.4652,0.4199,0.5549,16.139,-28.2,-40.232
404,R,1,tripod,9.945,0.0,40.866,stable,2.7871,5.5742,armed,clear,0.00815,0.10817,0.2071,0.30179,0.40926,0.50856,0.6001,0.6755,0.5596,0.4078,0.6617,0.4825,16.922,-29.068,-40.061
405,L,1,tripod,6.427,0.0,38.889,stable,2.9146,5.8292,armed,clear,0.00299,0.10219,0.20587,0.30781,0.40125,0.50592,0.60667,0.6086,0.5621,0.6751,0.4084,0.6604,15.645,-28.489,-40.614
405,R,1,tripod,6.445,0.0,41.705,stable,2.7736,5.5472,armed,clear,0.00081,0.10287,0.20444,0.30697,0.40931,0.50001,0.60471,0.4999,0.4141,0.697,0.5979,0.5647,16.193,-28.833,-40.736
406,L,1,tripod,9.533,0.0,42.33,stable,2.8196,5.6392,armed,clear,0.00064,0.10867,0.20224,0.30912,0.40539,0.50769,0.60885,0.614,0.5034,0.4569,0.6701,0.5752,15.868,-28.779,-40.965
406,R,1,tripod,9.66,0.0,41.908,stable,2.7064,5.4128,armed,clear,0.00718,0.10298,0.20469,0.30829,0.40659,0.50887,0.60743,0.4641,0.669,0.674,0.4357,0.4636,16.439,-28.314,-40.364
407,L,1,tripod,9.09,0.0,40.585,stable,2.5394,5.0788,armed,clear,0.00259,0.10439,0.20413,0.30193,0.40817,0.50602,0.60438,0.4276,0.5735,0.4022,0.6327,0.5034,16.885,-29.34,-41.188
407,R,1,tripod,6.486,0.0,38.603,stable,2.394,4.788,armed,clear,0.00622,0.10877,0.20045,0.30556,0.40095,0.50478,0.60746,0.5078,0.4344,0.4225,0.459,0.5703,16.531,-28.14,-41.687
408,L,1,tripod,7.617,0.0,42.852,stable,2.628,5.256,armed,clear,0.00677,0.10626,0.20551,0.30838,0.40366,0.50691,0.60396,0.6173,0.543,0.4169,0.6006,0.4502,15.708,-29.078,-41.911
408,R,1,tripod,6.473,0.0,42.103,stable,2.5366,5.0732,armed,clear,0.0069,0.10681,0.20357,0.30903,0.40865,0.50354,0.60142,0.463,0.4644,0.5093,0.6876,0.4123,15.367,-29.057,-40.538
409,L,1,tripod,9.735,0.0,40.101,stable,2.7523,5.5046,armed,clear,0.00113,0.10764,0.20765,0.30322,0.40634,0.50803,0.60648,0.5594,0.5007,0.6076,0.4355,0.6491,15.219,-28.31,-40.174
409,R,1,tripod,6.491,0.0,40.152,stable,2.7985,5.597,armed,clear,0.00444,0.10541,0.20408,0.30166,0.40963,0.5052,0.60829,0.6493,0.634,0.5523,0.4447,0.5182,15.117,-28.484,-41.158
410,L,1,tripod,7.731,0.0,42.528,stable,2.4295,4.859,armed,clear,0.00197,0.10511,0.20636,0.30703,0.4074,0.50707,0.60719,0.4847,0.5636,0.4369,0.4304,0.5139,15.173,-28.761,-41.47
410,R,1,tripod,7.504,0.0,41.828,stable,2.8554,5.7108,armed,clear,0.00262,0.10762,0.20068,0.30466,0.40708,0.50518,0.60621,0.6001,0.6985,0.4038,0.6019,0.5511,15.815,-29.3,-40.718
411,L,1,tripod,9.181,0.0,41.051,stable,2.7774,5.5548,armed,clear,0.0025,0.10956,0.20623,0.30979,0.40899,0.50682,0.60105,0.6618,0.5194,0.6525,0.4211,0.5226,15.368,-29.431,-41.433
411,R,1,tripod,6.355,0.0,42.851,stable,2.3454,4.6908,armed,clear,0.00083,0.10612,0.20676,0.30107,0.40865,0.50027,0.60788,0.4518,0.5154,0.4273,0.4813,0.4696,15.096,-28.139,-40.23
412,L,1,tripod,7.249,0.0,42.147,stable,2.7715,5.543,armed,clear,0.00487,0.10545,0.20264,0.30034,0.4061,0.50454,0.60237,0.6564,0.5491,0.4341,0.6719,0.46,15.015,-28.8,-40.635
412,R,1,tripod,6.142,0.0,40.777,stable,2.4508,4.9016,armed,clear,0.00189,0.10207,0.20388,0.30583,0.40246,0.50375,0.60006,0.4369,0.5308,0.5434,0.5389,0.4008,16.225,-28.101,-41.063
413,L,1,tripod,9.949,0.0,38.145,stable,2.8216,5.6432,armed,clear,0.00514,0.10175,0.20606,0.30275,0.40677,0.50551,0.60057,0.6988,0.5652,0.6807,0.431,0.4459,16.091,-28.131,-41.007
413,R,1,tripod,7.113,0.0,38.476,stable,2.8803,5.7606,armed,clear,0.00599,0.10306,0.20453,0.3095,0.40162,0.50813,0.60605,0.6672,0.4581,0.6265,0.6867,0.4418,16.364,-29.28,-40.29
414,L,1,tripod,6.153,0.0,41.766,stable,2.5446,5.0892,armed,clear,0.00567,0.10022,0.20403,0.30345,0.40839,0.50713,0.60747,0.537,0.6442,0.4549,0.4809,0.4276,16.025,-29.024,-40.017
414,R,1,tripod,7.353,0.0,40.555,stable,2.7039,5.4078,armed,clear,0.00608,0.10358,0.20291,0.30848,0.40104,0.50274,0.6074,0.5453,0.4116,0.5717,0.6874,0.4879,15.118,-28.572,-40.869
415,L,1,tripod,9.995,0.0,40.826,stable,2.8339,5.6678,armed,clear,0.00044,0.10016,0.20593,0.30988,0.40742,0.5057,0.60444,0.6325,0.4384,0.5294,0.5685,0.6651,15.728,-29.417,-40.976
415,R,1,tripod,7.431,0.0,40.652,stable,3.2546,6.5092,armed,clear,0.00636,0.10012,0.20983,0.30587,0.40249,0.50755,0.60324,0.6447,0.6353,0.6823,0.6388,0.6535,15.152,-28.784,-40.348
416,L,1,tripod,8.477,0.0,42.212,stable,2.8144,5.6288,armed,clear,0.00679,0.10048,0.20155,0.30479,0.40616,0.50168,0.60637,0.4524,0.4972,0.5113,0.6821,0.6714,16.588,-28.207,-41.262
416,R,1,tripod,7.116,0.0,38.048,stable,2.6154,5.2308,armed,clear,0.00429,0.10134,0.20497,0.30326,0.4096,0.50348,0.60931,0.5782,0.5232,0.524,0.4316,0.5584,16.212,-28.619,-40.188
417,L,1,tripod,8.925,0.0,38.545,stable,2.8415,5.683,armed,clear,0.00457,0.10109,0.20337,0.30442,0.40484,0.50722,0.60068,0.5431,0.6918,0.449,0.6557,0.5019,16.872,-29.042,-40.357
417,R,1,tripod,7.753,0.0,41.191,stable,2.9489,5.8978,armed,clear,0.0001,0.10866,0.20728,0.30246,0.40563,0.50309,0.60053,0.6337,0.6063,0.6653,0.5127,0.5309,15.442,-29.455,-40.862
418,L,1,tripod,6.467,0.0,41.943,stable,2.8204,5.6408,armed,clear,0.00441,0.1078,0.20188,0.30512,0.4016,0.50967,0.60919,0.6948,0.6308,0.47,0.4559,0.5689,16.811,-29.15,-41.509
418,R,1,tripod,7.518,0.0,42.205,stable,2.6038,5.2076,armed,clear,0.00423,0.10261,0.20568,0.3021,0.40594,0.50288,0.6011,0.499,0.4806,0.6004,0.5051,0.5187,15.973,-29.881,-40.518
419,L,1,tripod,6.98,0.0,42.919,stable,2.7322,5.4644,armed,clear,0.00775,0.10269,0.20661,0.30757,0.40462,0.50945,0.60839,0.4498,0.6351,0.6366,0.4846,0.5261,15.782,-29.117,-40.448
419,R,1,tripod,8.503,0.0,40.898,stable,2.9234,5.8468,armed,clear,0.00747,0.10106,0.20199,0.30626,0.40759,0.50403,0.60373,0.6774,0.5493,0.4227,0.6974,0.5766,15.104,-29.316,-40.002
420,L,1,tripod,9.918,0.0,38.104,stable,2.3746,4.7492,armed,clear,0.00767,0.10509,0.20079,0.30504,0.40921,0.50439,0.60908,0.461,0.5146,0.4903,0.4086,0.5001,15.181,-29.223,-40.321
420,R,1,tripod,8.267,0.0,39.873,stable,2.8552,5.7104,armed,clear,0.00911,0.10315,0.20127,0.30749,0.40115,0.50512,0.6069,0.5168,0.6662,0.5681,0.5759,0.5282,16.029,-29.882,-40.667
421,L,1,tripod,6.82,0.0,40.704,stable,2.9376,5.8752,armed,clear,0.00186,0.10599,0.20821,0.3046,0.40876,0.50466,0.6006,0.6372,0.6634,0.4821,0.6969,0.458,16.412,-29.608,-40.623
421,R,1,tripod,9.139,0.0,41.449,stable,2.9201,5.8402,armed,clear,0.00417,0.10928,0.20682,0.30263,0.40062,0.50123,0.60475,0.6628,0.5371,0.5833,0.5528,0.5841,15.086,-28.727,-41.337
